2.0,70089.5,46.7313,82.0,82.0,28.451,32773.0,21.8513,39.0,39.0,11.6825,89661.5,59.7787,110.0,110.0,38.5425,50550.0,33.7033,58.0,58.0,16.3563,260056.0,173.4,274.0,274.0,104.9481,316663.0,211.1493,337.0,337.0,130.0819,301688.5,201.1507,316.0,316.0,122.4416,324927.0,216.648,353.0,353.0,130.9559
0.0,26249.5,17.5067,34.0,34.0,10.668,22040.5,14.7,29.0,29.0,10.4444,47248.5,31.512,61.0,61.0,21.3576,29018.5,19.3507,27.0,27.0,6.6705,7808.0,5.2087,9.0,9.0,1.6284,8198.0,5.4693,11.0,11.0,2.0931,5414.0,3.6113,7.0,7.0,1.3273,6214.5,4.146,8.0,8.0,1.5247
1.0,65147.0,43.4353,76.0,76.0,26.4126,66351.5,44.2427,79.0,79.0,26.4826,176738.0,117.8347,192.0,192.0,74.7257,322730.5,215.216,360.0,360.0,135.5323,117995.0,78.6687,143.0,143.0,51.3092,165426.0,110.2933,196.0,196.0,73.7198,128453.0,85.6407,156.0,156.0,57.7759,83328.0,55.554,103.0,103.0,36.9983
2.0,53458.0,35.6427,65.0,65.0,24.2035,25217.5,16.8147,29.0,29.0,10.5732,61391.0,40.932,75.0,75.0,28.1854,82608.5,55.09,83.0,83.0,24.3536,94607.0,63.0787,118.0,118.0,44.938,111429.5,74.2973,142.0,142.0,53.5614,93579.0,62.392,129.0,129.0,45.5176,92156.5,61.4433,125.0,125.0,44.9288
2.0,43660.0,29.1127,59.0,59.0,19.8992,18543.5,12.3653,25.0,25.0,8.0609,54523.0,36.3547,75.0,75.0,25.5979,45164.0,30.13,63.0,63.0,19.8615,152189.5,101.4767,181.0,181.0,70.6385,187814.0,125.234,225.0,225.0,87.5061,182512.0,121.6913,218.0,218.0,83.6325,186557.0,124.3893,228.0,228.0,85.5017
0.0,31869.0,21.2527,40.0,40.0,12.7992,39768.5,26.5247,45.0,45.0,16.4965,75158.0,50.1247,88.0,88.0,32.3234,64048.0,42.7173,59.0,59.0,15.0248,4424.5,2.9507,6.0,6.0,1.3303,7963.0,5.3113,10.0,10.0,2.2532,5534.5,3.6913,7.0,7.0,1.744,7445.5,4.966,10.0,10.0,2.5131
4.0,56565.5,37.7233,65.0,65.0,25.5468,31422.5,20.9547,35.0,35.0,14.2354,122692.5,81.8213,132.0,132.0,55.4411,146883.5,97.968,168.0,168.0,66.2797,178739.5,119.2147,205.0,205.0,83.2282,229580.0,153.126,268.0,268.0,110.0497,210194.0,140.1833,235.0,235.0,95.8441,205312.5,136.9313,236.0,236.0,94.66
3.0,149647.0,99.776,172.0,172.0,67.1843,106850.5,71.244,121.0,121.0,48.1817,224433.5,149.6427,243.0,243.0,97.9874,89348.5,59.5793,88.0,88.0,26.8729,204434.0,136.3073,230.0,230.0,92.8533,247646.0,165.122,278.0,278.0,112.9895,226200.5,150.8133,272.0,272.0,105.3112,220599.5,147.0807,254.0,254.0,101.9236
4.0,72965.0,48.6567,81.0,81.0,30.0522,46315.5,30.8833,53.0,53.0,18.9892,160453.5,106.9927,163.0,163.0,64.8286,213368.5,142.3093,245.0,245.0,92.2938,201622.5,134.4593,226.0,226.0,87.1326,266900.0,177.9947,296.0,296.0,115.9534,234730.0,156.5307,260.0,260.0,99.8546,225621.5,150.4593,258.0,258.0,95.9177
3.0,134243.0,89.5167,150.0,150.0,59.3958,104901.5,69.956,120.0,120.0,48.0118,204074.5,136.09,221.0,221.0,90.6134,83723.5,55.8387,78.0,78.0,23.156,156031.0,104.046,177.0,177.0,72.3133,185179.0,123.4867,212.0,212.0,86.5288,175912.5,117.294,207.0,207.0,79.8501,166034.5,110.7093,196.0,196.0,76.2108
1.0,63272.0,42.1873,78.0,78.0,27.4702,43368.5,28.9153,59.0,59.0,19.1097,167621.5,111.7567,189.0,189.0,73.6563,267595.5,178.4393,313.0,313.0,119.8954,193064.5,128.7293,238.0,238.0,86.4716,262161.0,174.806,315.0,315.0,116.0947,204005.5,136.0233,249.0,249.0,91.9461,168146.5,112.118,214.0,214.0,76.0306
2.0,48629.5,32.4227,61.0,61.0,21.5802,24674.5,16.4513,30.0,30.0,10.0463,48314.5,32.21,65.0,65.0,23.1318,103731.0,69.1653,100.0,100.0,24.2995,135353.5,90.2493,154.0,154.0,61.4682,171948.5,114.6547,196.0,196.0,77.4363,173302.5,115.5493,204.0,204.0,77.6773,163199.0,108.814,193.0,193.0,73.6228
4.0,77716.5,51.8173,84.0,84.0,30.2981,46038.0,30.694,49.0,49.0,18.9751,135187.5,90.1327,138.0,138.0,54.7573,130467.5,86.9913,136.0,136.0,50.0408,255346.5,170.262,267.0,267.0,101.8295,314763.5,209.8847,331.0,331.0,127.1665,282940.5,188.652,297.0,297.0,112.1204,281247.0,187.5247,300.0,300.0,112.7878
3.0,124784.0,83.2,140.0,140.0,54.0998,60713.0,40.484,69.0,69.0,25.6709,213838.5,142.58,229.0,229.0,92.7487,165156.5,110.1407,166.0,166.0,57.9435,257848.0,171.926,274.0,274.0,109.3735,313289.0,208.8987,333.0,333.0,133.7505,281076.0,187.404,304.0,304.0,120.9373,270779.5,180.542,296.0,296.0,116.5881
1.0,24064.0,16.044,35.0,35.0,10.3975,29210.0,19.4767,41.0,41.0,13.2536,100200.0,66.806,123.0,123.0,47.7129,102593.0,68.412,121.0,121.0,47.4745,46156.0,30.776,71.0,71.0,21.0225,80053.0,53.38,113.0,113.0,38.9661,35446.5,23.6347,58.0,58.0,16.7139,25690.5,17.132,34.0,34.0,8.195
0.0,80605.5,53.7453,90.0,90.0,35.0508,81574.0,54.3927,89.0,89.0,35.9121,142780.5,95.2027,157.0,157.0,61.6784,24013.5,16.016,40.0,40.0,12.7948,18036.5,12.0287,23.0,23.0,7.1027,12541.0,8.3653,15.0,15.0,4.0001,5290.5,3.5287,9.0,9.0,1.5336,6000.0,4.002,8.0,8.0,1.6283
4.0,100244.0,66.8533,114.0,114.0,47.3917,73131.5,48.7713,84.0,84.0,33.9952,194498.5,129.712,210.0,210.0,90.5102,237991.0,158.7407,288.0,288.0,122.5437,261061.0,174.124,316.0,316.0,132.6191,329232.5,219.5973,389.0,389.0,167.1618,316188.5,210.8773,388.0,388.0,156.2671,290704.5,193.888,365.0,365.0,146.4291
3.0,132400.0,88.282,148.0,148.0,56.0546,73335.5,48.9013,84.0,84.0,31.2407,224245.0,149.5267,237.0,237.0,95.4628,125968.5,84.0067,122.0,122.0,39.7286,180039.5,120.0507,204.0,204.0,77.5961,214239.5,142.8607,245.0,245.0,92.4624,204375.0,136.27,235.0,235.0,86.6078,186684.0,124.4767,216.0,216.0,79.1198
4.0,119838.0,79.906,130.0,130.0,49.1691,72216.0,48.1533,78.0,78.0,29.429,203229.0,135.5073,211.0,211.0,83.3305,217490.5,145.0393,242.0,242.0,95.9828,347180.0,231.5093,370.0,370.0,145.0749,423675.0,282.5233,450.0,450.0,179.4451,389821.5,259.9287,421.0,421.0,160.8404,391358.5,260.956,419.0,419.0,162.3202
2.0,88045.0,58.706,99.0,99.0,38.3544,40440.5,26.9673,46.0,46.0,17.4873,146445.5,97.6467,157.0,157.0,64.479,128488.5,85.6913,133.0,133.0,45.1385,174936.0,116.6467,199.0,199.0,79.0249,211094.0,140.7627,244.0,244.0,95.4336,194768.0,129.8633,226.0,226.0,86.4482,180970.5,120.6667,209.0,209.0,80.7649
1.0,33540.5,22.364,42.0,42.0,13.8379,26272.0,17.5187,31.0,31.0,11.0901,100302.0,66.8747,115.0,115.0,45.6057,124969.0,83.3373,148.0,148.0,55.8844,65044.0,43.3687,88.0,88.0,27.5596,98768.5,65.856,115.0,115.0,43.6546,49930.5,33.29,74.0,74.0,21.913,33406.5,22.2733,47.0,47.0,12.9474
3.0,152616.0,101.772,181.0,181.0,73.9976,88126.0,58.7733,115.0,115.0,44.728,234643.5,156.48,276.0,276.0,114.8396,135699.5,90.5067,149.0,149.0,53.8854,218421.5,145.6553,252.0,252.0,107.5111,255999.5,170.7193,302.0,302.0,129.0047,243995.0,162.696,283.0,283.0,117.911,229714.5,153.1773,273.0,273.0,112.6603
2.0,90005.5,60.0113,108.0,108.0,41.9966,40611.0,27.078,49.0,49.0,18.6338,108168.5,72.122,133.0,133.0,51.1573,66849.5,44.5793,72.0,72.0,26.2382,303847.0,202.6013,340.0,340.0,140.4141,366463.0,244.3593,408.0,408.0,170.4778,352449.0,234.9973,398.0,398.0,161.8398,365844.0,243.9307,406.0,406.0,168.2801
3.0,113158.5,75.4507,123.0,123.0,46.7891,94121.5,62.7613,102.0,102.0,39.3375,175983.5,117.3433,187.0,187.0,72.2476,54399.0,36.2793,49.0,49.0,10.9637,109479.5,72.9987,121.0,121.0,45.7904,127944.5,85.312,142.0,142.0,53.9953,114100.5,76.0747,130.0,130.0,48.4719,111262.5,74.184,126.0,126.0,46.9858
4.0,133840.0,89.2427,141.0,141.0,55.4583,89041.5,59.37,95.0,95.0,37.4726,230287.5,153.55,234.0,234.0,95.3564,325181.0,216.8553,348.0,348.0,138.2025,359326.0,239.6127,386.0,386.0,153.9585,438666.0,292.5247,470.0,470.0,190.2025,427089.5,284.782,458.0,458.0,181.5111,412298.0,274.9233,445.0,445.0,176.6392
2.0,112205.5,74.814,128.0,128.0,48.6011,45981.0,30.658,53.0,53.0,19.9847,177399.5,118.284,188.0,188.0,77.5724,134892.0,89.9547,136.0,136.0,49.9728,210814.5,140.568,229.0,229.0,94.074,251820.5,167.916,277.0,277.0,113.073,226744.5,151.182,252.0,252.0,99.82,214130.5,142.7747,238.0,238.0,95.0888
4.0,103072.5,68.7373,117.0,117.0,44.08,81885.0,54.61,97.0,97.0,35.8328,201329.5,134.2593,215.0,215.0,85.1367,300366.0,200.3467,369.0,369.0,140.3512,255600.0,170.4607,289.0,289.0,113.0857,310323.5,206.9607,351.0,351.0,140.1353,309453.5,206.3647,366.0,366.0,138.6561,276146.5,184.1573,327.0,327.0,124.7338
3.0,93688.5,62.4707,109.0,109.0,41.584,65120.0,43.426,77.0,77.0,29.7493,165701.0,110.4927,181.0,181.0,73.8503,98647.0,65.7907,100.0,100.0,30.6306,100701.5,67.1467,113.0,113.0,44.1884,112613.5,75.0913,126.0,126.0,51.185,103961.5,69.316,119.0,119.0,46.9112,93229.5,62.1613,107.0,107.0,41.9705
4.0,91920.0,61.296,99.0,99.0,37.4888,57751.0,38.5113,65.0,65.0,23.4262,165618.0,110.4367,174.0,174.0,68.1737,187090.5,124.7773,213.0,213.0,82.2946,235249.0,156.8833,262.0,262.0,100.8825,298793.0,199.264,334.0,334.0,130.3242,268743.0,179.2087,302.0,302.0,114.9081,265456.0,177.0193,293.0,293.0,114.6641
3.0,61139.5,40.766,72.0,72.0,26.3406,32715.0,21.8153,38.0,38.0,13.5998,111645.5,74.4413,121.0,121.0,49.1792,89831.5,59.908,87.0,87.0,27.5886,100671.0,67.124,108.0,108.0,43.7227,119020.0,79.3613,128.0,128.0,52.1233,107182.5,71.4627,123.0,123.0,46.7419,98423.0,65.6233,111.0,111.0,42.8348
4.0,94682.0,63.1293,114.0,114.0,42.8305,52447.0,34.9687,62.0,62.0,24.3518,149492.5,99.6713,172.0,172.0,68.8898,176228.5,117.5127,201.0,201.0,77.7725,280864.5,187.272,325.0,325.0,128.9713,350557.5,233.746,407.0,407.0,162.5605,332469.5,221.6727,415.0,415.0,153.5035,338673.0,225.8107,412.0,412.0,156.6689
3.0,77884.5,51.9287,97.0,97.0,36.8984,37268.5,24.8473,47.0,47.0,18.0377,136627.0,91.0953,160.0,160.0,63.5998,93299.5,62.2127,99.0,99.0,34.5299,132305.0,88.2153,156.0,156.0,62.6024,159542.5,106.3807,191.0,191.0,75.4722,143732.0,95.8307,190.0,190.0,68.028,132527.5,88.3613,172.0,172.0,62.6686
2.0,24260.0,16.1807,37.0,37.0,11.5599,14622.5,9.7527,20.0,20.0,5.8302,28180.0,18.7953,46.0,46.0,14.2101,25515.0,17.018,30.0,30.0,8.1763,109152.0,72.8047,143.0,143.0,56.5837,145313.5,96.926,193.0,193.0,77.0052,167270.5,111.5573,208.0,208.0,83.1525,202416.0,134.9993,246.0,246.0,102.0597
0.0,92190.5,61.4787,104.0,104.0,41.0348,93963.0,62.666,106.0,106.0,43.9219,155098.5,103.4327,169.0,169.0,70.3887,63341.0,42.2433,54.0,54.0,13.6021,15255.0,10.1747,18.0,18.0,5.1627,8688.5,5.7947,12.0,12.0,3.3517,6288.5,4.1933,8.0,8.0,1.8173,7989.0,5.328,8.0,8.0,2.0054
2.0,65441.0,43.6453,86.0,86.0,32.122,27722.5,18.4893,35.0,35.0,12.7602,76722.0,51.1693,102.0,102.0,38.6628,44755.0,29.8513,50.0,50.0,17.1993,208034.5,138.7487,249.0,249.0,102.1432,254452.0,169.7107,308.0,308.0,128.1466,249833.5,166.614,306.0,306.0,120.2934,256497.0,171.0587,312.0,312.0,124.388
0.0,15240.0,10.1633,21.0,21.0,6.099,15022.5,10.0213,24.0,24.0,8.1099,36916.5,24.62,52.0,52.0,17.7649,41510.5,27.69,50.0,50.0,12.5586,15231.5,10.1573,15.0,15.0,3.1915,18612.0,12.4113,18.0,18.0,3.9894,8502.5,5.6687,9.0,9.0,1.9156,11802.0,7.8693,12.0,12.0,2.4588
1.0,74159.5,49.4453,85.0,85.0,31.1634,63473.5,42.3207,75.0,75.0,27.3496,166379.5,110.9287,183.0,183.0,72.2019,281904.0,187.9853,312.0,312.0,121.137,141264.5,94.186,193.0,193.0,62.5451,177288.5,118.2067,229.0,229.0,78.7101,160181.5,106.7987,217.0,217.0,72.559,126788.5,84.5353,172.0,172.0,56.8759
2.0,56613.5,37.75,64.0,64.0,24.6901,26414.5,17.6147,30.0,30.0,11.6402,92359.0,61.5873,102.0,102.0,40.6759,98381.0,65.6147,99.0,99.0,31.5958,105428.5,70.3027,119.0,119.0,48.2399,127980.5,85.3453,144.0,144.0,58.8503,114420.5,76.294,132.0,132.0,51.4477,107619.0,71.7607,123.0,123.0,48.1857
2.0,47230.5,31.492,57.0,57.0,18.3628,21264.5,14.1773,25.0,25.0,8.0112,57866.0,38.5827,69.0,69.0,22.8422,46092.5,30.7367,44.0,44.0,12.3218,128858.5,85.9193,143.0,143.0,52.1023,156785.5,104.5433,172.0,172.0,64.5768,145763.0,97.1873,169.0,169.0,59.5306,147288.5,98.2047,168.0,168.0,60.5008
0.0,34554.5,23.0393,42.0,42.0,13.6166,41829.0,27.892,48.0,48.0,16.0504,82303.0,54.8787,92.0,92.0,31.4228,43429.5,28.9607,37.0,37.0,6.6296,4839.5,3.228,9.0,9.0,2.0855,5929.0,3.9553,12.0,12.0,3.0448,5133.0,3.4247,11.0,11.0,2.5777,5477.5,3.6547,12.0,12.0,3.0745
4.0,62641.0,41.7667,72.0,72.0,26.7593,41942.5,27.9653,49.0,49.0,18.1994,118859.5,79.2467,131.0,131.0,52.3911,162658.0,108.4667,180.0,180.0,66.45,150944.5,100.6447,169.0,169.0,65.7878,189978.5,126.674,211.0,211.0,84.1193,172906.0,115.2847,203.0,203.0,75.9226,169212.5,112.8227,192.0,192.0,73.545
3.0,144393.5,96.2873,160.0,160.0,64.3313,104052.0,69.39,116.0,116.0,47.4123,209851.0,139.946,230.0,230.0,93.1369,77010.5,51.3613,73.0,73.0,21.7299,187967.0,125.344,221.0,221.0,87.5223,229429.5,152.998,269.0,269.0,107.6023,205858.0,137.264,238.0,238.0,93.9971,204159.5,136.1347,237.0,237.0,93.5112
4.0,78292.5,52.206,85.0,85.0,31.4069,51136.5,34.098,59.0,59.0,21.5789,147639.5,98.4433,159.0,159.0,60.994,193347.0,128.9433,220.0,220.0,82.8386,164272.5,109.5387,189.0,189.0,68.7111,209709.5,139.8393,241.0,241.0,89.1009,179750.0,119.854,219.0,219.0,75.83,175473.0,117.004,206.0,206.0,73.0252
3.0,132871.5,88.592,138.0,138.0,50.5622,109710.0,73.1527,113.0,113.0,42.1955,205054.0,136.724,204.0,204.0,75.6085,81476.0,54.336,70.0,70.0,18.5032,161001.0,107.348,168.0,168.0,62.9039,195536.0,130.3773,202.0,202.0,75.737,172107.5,114.7487,196.0,196.0,68.972,169942.5,113.306,188.0,188.0,67.8887
4.0,80980.0,53.9947,90.0,90.0,33.4358,48114.5,32.078,54.0,54.0,20.9943,135064.0,90.0513,142.0,142.0,56.6416,168270.5,112.206,174.0,174.0,65.1645,215846.5,143.9213,232.0,232.0,90.7655,269495.5,179.6987,290.0,290.0,113.6817,240877.5,160.606,275.0,275.0,101.4244,244415.0,162.9667,273.0,273.0,102.3043
3.0,131291.0,87.542,146.0,146.0,56.4161,62952.5,41.9773,72.0,72.0,26.4559,203519.5,135.7053,220.0,220.0,88.3626,137633.0,91.7853,141.0,141.0,49.7688,242120.0,161.4433,267.0,267.0,105.4891,298670.0,199.1567,332.0,332.0,130.9097,263184.0,175.48,296.0,296.0,113.6857,261018.0,174.0387,298.0,298.0,113.221
1.0,45582.0,30.3947,55.0,55.0,19.975,44656.0,29.7773,55.0,55.0,19.8006,111494.0,74.3433,130.0,130.0,51.17,180502.0,120.3867,219.0,219.0,85.8288,33182.0,22.1253,58.0,58.0,15.2278,51369.0,34.254,75.0,75.0,24.3123,31938.0,21.2953,68.0,68.0,15.6797,20514.0,13.6767,40.0,40.0,9.9169
0.0,67153.0,44.7767,82.0,82.0,31.4117,73853.0,49.2467,90.0,90.0,35.8259,118310.0,78.8893,136.0,136.0,54.0601,25048.5,16.7053,30.0,30.0,7.2361,11203.0,7.4707,15.0,15.0,4.7937,5107.5,3.4067,8.0,8.0,1.7297,5164.0,3.446,12.0,12.0,2.4566,5463.0,3.6453,11.0,11.0,2.4649
4.0,102215.5,68.1587,109.0,109.0,42.2256,68395.5,45.602,75.0,75.0,28.8756,184072.5,122.7347,192.0,192.0,76.7093,268624.5,179.14,290.0,290.0,113.7894,223863.5,149.2787,255.0,255.0,98.9787,281900.5,187.9853,317.0,317.0,124.8743,272213.0,181.51,318.0,318.0,120.7287,256686.0,171.1593,298.0,298.0,114.004
3.0,108487.5,72.3347,131.0,131.0,50.117,64736.0,43.166,78.0,78.0,29.9929,187086.5,124.7447,216.0,216.0,85.6867,120579.5,80.4147,126.0,126.0,40.6869,144566.0,96.3933,173.0,173.0,65.8917,170375.0,113.606,203.0,203.0,78.3881,154157.0,102.7827,192.0,192.0,71.9245,142611.5,95.0867,174.0,174.0,65.6872
4.0,110991.5,74.0073,118.0,118.0,42.7738,72025.0,48.0233,73.0,73.0,27.7567,183178.0,122.136,184.0,184.0,69.973,236288.0,157.572,239.0,239.0,91.9562,282544.5,188.4,289.0,289.0,111.6288,348101.0,232.1187,353.0,353.0,138.2872,319011.5,212.706,333.0,333.0,124.7103,317859.0,211.94,330.0,330.0,125.3611
2.0,89083.0,59.4,97.0,97.0,37.0969,37987.5,25.3313,42.0,42.0,15.0491,139768.0,93.1967,148.0,148.0,59.0716,103306.0,68.8953,107.0,107.0,37.674,171458.0,114.3293,195.0,195.0,74.9918,206514.0,137.7093,236.0,236.0,91.4254,185772.0,123.8667,216.0,216.0,80.0634,177434.5,118.31,207.0,207.0,77.0475
1.0,38160.0,25.444,43.0,43.0,13.3552,35934.0,23.9593,41.0,41.0,13.1312,97152.0,64.7733,102.0,102.0,37.8095,166604.0,111.1007,171.0,171.0,58.3408,30943.0,20.632,46.0,46.0,10.887,48156.5,32.1093,64.0,64.0,18.2876,30657.5,20.442,45.0,45.0,10.164,21709.0,14.4753,31.0,31.0,6.9402
3.0,138395.0,92.2807,164.0,164.0,64.8922,83852.5,55.916,103.0,103.0,39.6588,228749.5,152.534,262.0,262.0,107.0331,139873.0,93.284,147.0,147.0,55.1054,191309.0,127.566,228.0,228.0,91.7402,228513.0,152.38,273.0,273.0,110.598,212671.0,141.802,255.0,255.0,101.593,198065.5,132.066,241.0,241.0,95.1083
4.0,63436.5,42.296,70.0,70.0,26.2897,34115.5,22.7447,41.0,41.0,14.9285,134991.0,90.0013,143.0,143.0,57.0071,203891.0,135.9593,215.0,215.0,80.4452,218994.0,146.02,237.0,237.0,89.4252,283356.0,188.9393,311.0,311.0,117.123,260642.0,173.7847,280.0,280.0,106.9567,266649.0,177.792,293.0,293.0,109.2229
3.0,148440.0,98.9827,163.0,163.0,64.0868,114437.5,76.3147,128.0,128.0,51.5416,215044.5,143.394,235.0,235.0,93.9869,93042.0,62.0493,85.0,85.0,24.3312,191071.5,127.4107,210.0,210.0,85.7102,226246.5,150.8693,248.0,248.0,102.8474,211417.0,140.9647,236.0,236.0,94.1465,216081.5,144.078,244.0,244.0,95.7494
2.0,91307.5,60.8787,111.0,111.0,41.0436,45490.0,30.3307,53.0,53.0,19.9979,107520.5,71.6893,133.0,133.0,48.8278,88315.0,58.8953,93.0,93.0,32.3213,231127.5,154.106,273.0,273.0,104.3872,278450.0,185.6627,329.0,329.0,126.2332,254696.5,169.8147,319.0,319.0,116.1732,256727.5,171.17,317.0,317.0,116.5909
3.0,95688.5,63.8093,114.0,114.0,44.7433,79204.0,52.8213,97.0,97.0,38.3071,146536.0,97.7233,175.0,175.0,68.8544,43308.0,28.8873,49.0,49.0,12.5644,93704.0,62.4893,114.0,114.0,44.5185,110266.0,73.536,137.0,137.0,52.9825,99257.5,66.1867,126.0,126.0,45.961,96727.0,64.5,123.0,123.0,45.1649
4.0,111609.0,74.4147,125.0,125.0,48.2019,77072.5,51.3867,86.0,86.0,34.7014,186849.0,124.5773,199.0,199.0,81.0882,268756.5,179.2133,293.0,293.0,113.3179,249299.0,166.2207,292.0,292.0,111.0255,306757.0,204.5347,352.0,352.0,136.5988,280557.5,187.0553,354.0,354.0,126.28,272959.0,181.9907,331.0,331.0,122.8846
2.0,111075.5,74.064,124.0,124.0,48.7577,55015.5,36.6873,65.0,65.0,23.5919,174419.5,116.304,187.0,187.0,77.0952,149515.0,99.7213,167.0,167.0,61.142,216542.0,144.3947,236.0,236.0,95.622,259285.0,172.9033,282.0,282.0,116.171,234383.5,156.2813,255.0,255.0,102.201,223870.0,149.2753,245.0,245.0,97.8635
4.0,78955.0,52.6433,88.0,88.0,34.7511,67603.5,45.0733,78.0,78.0,30.1341,159419.0,106.288,176.0,176.0,70.9035,265577.0,177.096,298.0,298.0,117.3596,155780.0,103.868,194.0,194.0,72.0857,204488.0,136.3487,245.0,245.0,93.9982,188701.0,125.8153,242.0,242.0,87.5871,173015.0,115.358,218.0,218.0,79.3456
3.0,80148.5,53.442,95.0,95.0,36.268,56561.0,37.7167,67.0,67.0,25.4934,151257.5,100.8593,168.0,168.0,68.6423,85746.5,57.1867,87.0,87.0,27.6145,89427.5,59.6293,102.0,102.0,39.9516,104323.0,69.5647,119.0,119.0,47.0484,100270.0,66.8553,120.0,120.0,44.7463,88714.5,59.1527,104.0,104.0,39.2625
4.0,78365.0,52.264,96.0,96.0,39.222,52246.0,34.8427,64.0,64.0,25.7542,137229.0,91.5173,159.0,159.0,68.4326,166322.5,110.9387,207.0,207.0,87.9595,178983.0,119.3693,216.0,216.0,92.9633,223994.5,149.3927,271.0,271.0,118.0257,199032.5,132.7287,247.0,247.0,102.4364,196777.5,131.228,243.0,243.0,101.142
3.0,57354.5,38.2413,68.0,68.0,25.7716,26339.0,17.562,31.0,31.0,11.6129,105722.5,70.4913,124.0,124.0,48.8548,67368.0,44.9227,71.0,71.0,22.0387,105782.5,70.534,121.0,121.0,46.4284,128674.5,85.8013,148.0,148.0,56.7621,115639.5,77.1033,136.0,136.0,50.6957,109033.0,72.7007,125.0,125.0,47.0889
4.0,101549.5,67.7133,118.0,118.0,43.9332,57034.5,38.0307,67.0,67.0,24.8771,152250.0,101.5167,168.0,168.0,66.9702,149054.5,99.4033,172.0,172.0,67.0253,268925.0,179.3273,306.0,306.0,119.134,328233.5,218.8813,371.0,371.0,146.749,299749.0,199.8733,343.0,343.0,130.6566,300708.0,200.5133,345.0,345.0,131.9575
